Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 23:23:00-07:00,176.17910012525488,-5.1769357621038985,138.56381551196498,42.33025708563982,37601.33153076195,100%
2025-03-09 23:24:00-07:00,176.42969035461056,-5.176741042635679,138.56374899644953,42.330398863399374,37601.317735040146,100%
2025-03-09 23:25:00-07:00,176.68028061815178,-5.176549104181373,138.56368250230767,42.33054052815853,37601.30389433008,100%
2025-03-09 23:26:00-07:00,176.93087091761635,-5.176359950406172,138.56361603082743,42.33068207722484,37601.290008895725,100%
2025-03-09 23:27:00-07:00,177.1814612547398,-5.176173584922355,138.56354958329902,42.33082350790907,37601.27607900193,100%
2025-03-09 23:28:00-07:00,177.43205163125336,-5.175990011289229,138.56348316101332,42.33096481752431,37601.26210491434,100%
2025-03-09 23:29:00-07:00,177.68264204889402,-5.175809233013011,138.5634167652537,42.33110600338215,37601.24808689977,100%
2025-03-09 23:30:00-07:00,177.9332325093909,-5.175631253546871,138.56335039731363,42.33124706280151,37601.234025225465,100%
2025-03-09 23:31:00-07:00,178.18382301446874,-5.175456076290796,138.56328405848868,42.33138799310439,37601.21992015949,100%
2025-03-09 23:32:00-07:00,178.43441356586845,-5.175283704591445,138.56321775005483,42.33152879160574,37601.205771971356,100%
2025-03-09 23:33:00-07:00,178.6850041653126,-5.17511414174226,138.56315147330696,42.33166945563213,37601.191580930885,100%
2025-03-09 23:34:00-07:00,178.93559481452613,-5.174947390983297,138.5630852295358,42.33180998251056,37601.1773473087,100%
2025-03-09 23:35:00-07:00,179.18618551523858,-5.174783455501145,138.5630190200279,42.33195036956858,37601.163071376526,100%
2025-03-09 23:36:00-07:00,179.43677626917554,-5.174622338428888,138.56295284606412,42.33209061413352,37601.148753407026,100%
2025-03-09 23:37:00-07:00,179.68736707805473,-5.174464042846126,138.56288670894074,42.33223071354296,37601.13439367319,100%
2025-03-09 23:38:00-07:00,179.93795794360574,-5.174308571778767,138.56282060993635,42.33237066512858,37601.11999244934,100%
2025-03-09 23:39:00-07:00,180.18854886754644,-5.174155928199105,138.56275455034046,42.33251046623014,37601.10555001027,100%
2025-03-09 23:40:00-07:00,180.43913985159546,-5.1740061150256835,138.5626885314397,42.33265011418888,37601.09106663168,100%
2025-03-09 23:41:00-07:00,180.6897308974721,-5.173859135123269,138.56262255451824,42.332789606347774,37601.0765425901,100%
