Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 22:14:00-07:00,18.875691458738824,11.10224283812136,290.939425826452,-10.500443810283544,268386.97648935835,0%
2025-03-09 22:15:00-07:00,18.88099545661701,11.103112658501274,291.08791877513863,-10.691807762657337,268462.3697241955,0%
2025-03-09 22:16:00-07:00,18.886317248150384,11.103983370679975,291.23675107124205,-10.882964469304934,268537.70927142916,0%
2025-03-09 22:17:00-07:00,18.891656786797643,11.104854990682286,291.38592631702073,-11.073912242010676,268612.9947532395,0%
2025-03-09 22:18:00-07:00,18.89701402574779,11.105727534490967,291.5354481258251,-11.264649380668693,268688.2257925125,0%
2025-03-09 22:19:00-07:00,18.90238891787865,11.106601018046245,291.68532012222374,-11.455174173177328,268763.40201284725,0%
2025-03-09 22:20:00-07:00,18.90778141579569,11.107475457245934,291.8355459420843,-11.645484895276292,268838.5230385597,0%
2025-03-09 22:21:00-07:00,18.913191471803596,11.108350867945093,291.9861292326912,-11.835579810434393,268913.5884946954,0%
2025-03-09 22:22:00-07:00,18.918619037926238,11.109227265955862,292.13707365282465,-12.025457169691412,268988.59800702793,0%
2025-03-09 22:23:00-07:00,18.924064065898044,11.110104667047285,292.2883828728693,-12.21511521153968,269063.551202071,0%
2025-03-09 22:24:00-07:00,18.929526507177982,11.110983086945183,292.44006057489,-12.404552161767835,269138.4477070831,0%
2025-03-09 22:25:00-07:00,18.935006312927346,11.1118625413319,292.59211045273594,-12.593766233342762,269213.28715007467,0%
2025-03-09 22:26:00-07:00,18.940503434039506,11.112743045846237,292.74453621210637,-12.7827556262468,269288.0691598122,0%
2025-03-09 22:27:00-07:00,18.94601782111907,11.113624616083134,292.8973415706463,-12.97151852735577,269362.7933658272,0%
2025-03-09 22:28:00-07:00,18.951549424487208,11.114507267593638,293.05053025802073,-13.160053110293566,269437.4593984223,0%
2025-03-09 22:29:00-07:00,18.95709819419876,11.115391015884626,293.2041060159817,-13.348357535280968,269512.06688867445,0%
2025-03-09 22:30:00-07:00,18.962664080018975,11.116275876418745,293.35807259844836,-13.536429949004043,269586.61546844634,0%
2025-03-09 22:31:00-07:00,18.968247031441486,11.117161864614067,293.5124337715729,-13.724268484469219,269661.1047703874,0%
2025-03-09 22:32:00-07:00,18.973846997686266,11.118048995844166,293.6671933138014,-13.911871260855209,269735.53442794515,0%
2025-03-09 22:33:00-07:00,18.979463927702227,11.11893728543773,293.8223550159347,-14.099236383368602,269809.9040753664,0%
2025-03-09 22:34:00-07:00,18.985097770152453,11.11982674867848,293.9779226811949,-14.286361943111165,269884.213347708,0%
2025-03-09 22:35:00-07:00,18.99074847344685,11.120717400805113,294.1339001252596,-14.473246016910077,269958.4618808405,0%
2025-03-09 22:36:00-07:00,18.996415985710538,11.121609257010906,294.2902911763322,-14.659886667198123,270032.64931145404,0%
2025-03-09 22:37:00-07:00,19.002100254805157,11.122502332443782,294.4470996751689,-14.846281941843445,270106.7752770668,0%
2025-03-09 22:38:00-07:00,19.007801228325288,11.123396642205995,294.6043294751324,-15.032429874017367,270180.8394160287,0%
2025-03-09 22:39:00-07:00,19.01351885360046,11.124292201354066,294.7619844422214,-15.218328482036817,270254.8413675288,0%
2025-03-09 22:40:00-07:00,19.019253077685775,11.125189024898566,294.92006845511264,-15.40397576922595,270328.7807716024,0%
2025-03-09 22:41:00-07:00,19.025003847386916,11.126087127804002,295.0785854051738,-15.589369723748476,270402.65726913407,0%
2025-03-09 22:42:00-07:00,19.030771109229416,11.12698652498861,295.23753919650574,-15.774508318478325,270476.4705018674,0%
2025-03-09 22:43:00-07:00,19.036554809489076,11.127887231324246,295.39693374594816,-15.95938951083299,270550.2201124088,0%
2025-03-09 22:44:00-07:00,19.042354894177297,11.128789261636221,295.5567729830981,-16.144011242625705,270623.90574423346,0%
2025-03-09 22:45:00-07:00,19.048171309048815,11.129692630703156,295.7170608503217,-16.328371439916133,270697.52704169264,0%
